id,temperature,humidity,air_quality,created_at
488,27.4,57.5,1408,2026-02-28 03:32:51.103652
489,27.4,57.5,1412,2026-02-28 03:32:57.44751
490,27.4,57.5,1435,2026-02-28 03:33:05.485127
491,27.4,57.5,1425,2026-02-28 03:33:11.969433
492,27.4,57.5,1395,2026-02-28 03:33:18.363276
493,27.4,57.5,1422,2026-02-28 03:33:24.675339
494,27.4,57.5,1392,2026-02-28 03:33:31.018803
495,27.4,57.5,1371,2026-02-28 03:33:37.393345
496,27.4,57.5,1393,2026-02-28 03:33:43.843223
497,27.4,57.5,1386,2026-02-28 03:33:50.265511
498,27.4,57.4,1405,2026-02-28 03:33:56.626326
499,27.4,57.4,1391,2026-02-28 03:34:05.475565
500,27.4,57.4,1402,2026-02-28 03:34:11.773135
501,27.4,57.4,1414,2026-02-28 03:34:18.174782
502,27.4,57.4,1394,2026-02-28 03:34:24.466403
503,27.4,57.3,1397,2026-02-28 03:34:30.911946
504,27.4,57.3,1424,2026-02-28 03:34:37.395503
505,27.4,57.3,1392,2026-02-28 03:34:43.760977
506,27.4,57.3,1379,2026-02-28 03:34:50.077979
507,27.4,57.3,1367,2026-02-28 03:34:56.494617
508,27.4,57.3,1392,2026-02-28 03:35:02.801968
509,27.4,57.3,1395,2026-02-28 03:35:09.113959
510,27.4,57.4,1373,2026-02-28 03:35:15.672041
511,27.4,57.4,1381,2026-02-28 03:35:22.289742
512,27.4,57.4,1365,2026-02-28 03:35:28.599582
513,27.4,57.4,1360,2026-02-28 03:35:36.434873
514,27.4,57.4,1360,2026-02-28 03:35:42.802376
515,27.4,57.3,1331,2026-02-28 03:35:49.27752
516,27.4,57.3,1407,2026-02-28 03:35:55.766902
517,27.4,57.3,1373,2026-02-28 03:36:02.116822
518,27.4,57.3,1395,2026-02-28 03:36:08.477024
519,27.4,57.3,1362,2026-02-28 03:36:14.804847
520,27.4,57.3,1379,2026-02-28 03:36:21.24993
521,27.4,57.3,1380,2026-02-28 03:36:27.661409
522,27.4,57.3,1371,2026-02-28 03:36:33.961275
523,27.4,57.3,1371,2026-02-28 03:36:40.24569
524,27.4,57.3,1411,2026-02-28 03:36:46.564208
525,27.4,57.3,1389,2026-02-28 03:36:52.941898
526,27.4,57.3,1375,2026-02-28 03:36:59.302555
527,27.4,57.3,1381,2026-02-28 03:37:07.219605
528,27.4,57.3,1402,2026-02-28 03:37:13.624138
529,27.4,57.3,1388,2026-02-28 03:37:19.929847
530,27.4,57.3,1367,2026-02-28 03:37:26.163829
531,27.4,57.3,1390,2026-02-28 03:37:32.402103
532,27.4,57.3,1360,2026-02-28 03:37:38.782001
533,27.4,57.3,1389,2026-02-28 03:37:45.391598
534,27.4,57.3,1392,2026-02-28 03:37:51.807353
535,27.4,57.3,1456,2026-02-28 03:37:58.083822
536,27.4,57.2,1456,2026-02-28 03:38:04.36661
537,27.4,57.2,1471,2026-02-28 03:38:10.700107
538,27.4,57.2,1456,2026-02-28 03:38:17.06944
539,27.4,57.2,1513,2026-02-28 03:38:23.470558
540,27.4,57.2,1487,2026-02-28 03:38:29.811551
541,27.4,57.2,1513,2026-02-28 03:38:37.327547
542,27.4,57.2,1513,2026-02-28 03:38:43.972871
543,27.4,57.2,1488,2026-02-28 03:38:50.228291
544,27.4,57.2,1488,2026-02-28 03:38:56.586643
545,27.4,57.2,1468,2026-02-28 03:39:03.079797
546,27.4,57.2,1499,2026-02-28 03:39:09.407382
547,27.4,57.2,1458,2026-02-28 03:39:15.639255
548,27.4,57.2,1489,2026-02-28 03:39:22.03322
549,27.4,57.2,1481,2026-02-28 03:39:28.344274
550,27.4,57.2,1488,2026-02-28 03:39:34.750775
551,27.4,57.2,1473,2026-02-28 03:39:41.046055
552,27.4,57.1,1462,2026-02-28 03:39:47.371031
553,27.4,57.1,1491,2026-02-28 03:39:53.890674
554,27.4,57.1,1488,2026-02-28 03:40:00.063553
555,27.4,57.1,1489,2026-02-28 03:40:09.75343
556,27.4,57.1,1480,2026-02-28 03:40:16.116989
557,27.4,57.1,1490,2026-02-28 03:40:22.461103
558,27.4,57.1,1482,2026-02-28 03:40:29.844194
559,27.4,57.1,1492,2026-02-28 03:40:36.161264
560,27.4,57,1476,2026-02-28 03:40:42.465295
561,27.4,57,1465,2026-02-28 03:40:48.857118
562,27.4,57,1488,2026-02-28 03:40:55.188139
563,27.4,57,1473,2026-02-28 03:41:01.524347
564,27.4,57,1475,2026-02-28 03:41:10.374862
565,27.4,57,1461,2026-02-28 03:41:16.664391
566,27.4,57,1440,2026-02-28 03:41:23.292679
567,27.4,57,1455,2026-02-28 03:41:29.784979
568,27.4,57,1442,2026-02-28 03:41:36.1398
569,27.4,56.9,1434,2026-02-28 03:41:42.471633
570,27.4,56.9,1444,2026-02-28 03:41:48.931216
571,27.4,56.9,1462,2026-02-28 03:41:55.209563
572,27.4,56.9,1442,2026-02-28 03:42:01.545005
573,27.4,56.9,1419,2026-02-28 03:42:08.771424
574,27.4,56.9,1471,2026-02-28 03:42:15.072768
575,27.4,56.9,1465,2026-02-28 03:42:21.397954
576,27.4,56.9,1453,2026-02-28 03:42:27.871504
577,27.4,56.9,1461,2026-02-28 03:42:34.153835
578,27.4,56.9,1435,2026-02-28 03:42:41.098364
579,27.4,56.8,1449,2026-02-28 03:42:47.396504
580,27.4,56.8,1428,2026-02-28 03:42:53.734565
581,27.4,56.8,1456,2026-02-28 03:43:00.205572
582,27.4,56.8,1440,2026-02-28 03:43:06.488006
583,27.4,56.8,1427,2026-02-28 03:43:12.999181
584,27.4,56.8,1462,2026-02-28 03:43:19.613166
585,27.4,56.8,1426,2026-02-28 03:43:25.962028
586,27.4,56.9,1413,2026-02-28 03:43:32.26381
587,27.4,56.8,1458,2026-02-28 03:43:40.897827
588,27.4,56.8,1461,2026-02-28 03:43:47.210998
589,27.4,56.8,1460,2026-02-28 03:43:53.842481
590,27.4,56.8,1435,2026-02-28 03:44:00.11334
591,27.4,56.8,1421,2026-02-28 03:44:06.433217
592,27.5,56.8,1410,2026-02-28 03:44:12.793198
593,27.5,56.8,1403,2026-02-28 03:44:19.167489
594,27.5,56.8,1397,2026-02-28 03:44:25.570154
595,27.5,56.9,1410,2026-02-28 03:44:31.926507
596,27.5,56.9,1393,2026-02-28 03:44:38.268359
597,27.5,56.9,1401,2026-02-28 03:44:44.835312
598,27.5,56.9,1429,2026-02-28 03:44:51.361555
599,27.5,56.9,1444,2026-02-28 03:44:57.782223
600,27.6,56.9,1472,2026-02-28 03:45:04.00725
601,27.6,56.9,1447,2026-02-28 03:45:10.368476
602,27.6,56.9,1406,2026-02-28 03:45:17.005592
603,27.6,56.9,1408,2026-02-28 03:45:29.871722
604,27.6,56.9,1427,2026-02-28 03:45:37.20381
605,27.6,56.9,1407,2026-02-28 03:45:46.366716
606,27.6,56.9,1418,2026-02-28 03:45:52.756518
607,27.6,56.9,1409,2026-02-28 03:45:59.125771
608,27.5,56.9,1422,2026-02-28 03:46:05.690266
609,27.5,56.9,1410,2026-02-28 03:46:12.290266
610,27.5,57,1413,2026-02-28 03:46:18.599922
611,27.5,57,1397,2026-02-28 03:46:25.002375
612,27.5,57.1,1421,2026-02-28 03:46:31.5672
613,27.4,56.8,1277,2026-02-28 04:06:37.406005
614,27.4,56.8,1254,2026-02-28 04:06:44.001101
615,27.4,56.8,1262,2026-02-28 04:06:50.670579
616,27.4,56.8,1257,2026-02-28 04:06:57.143293
617,27.4,56.7,1280,2026-02-28 04:07:03.730472
618,27.4,56.7,1290,2026-02-28 04:07:10.291171
619,27.4,56.7,1278,2026-02-28 04:07:16.691182
620,27.4,56.7,1290,2026-02-28 04:07:25.741443
621,27.4,56.8,1255,2026-02-28 04:07:32.427721
622,27.4,56.8,1267,2026-02-28 04:07:39.143651
623,27.4,56.7,1278,2026-02-28 04:07:45.534189
624,27.4,56.7,1266,2026-02-28 04:07:51.888028
625,27.4,56.7,1261,2026-02-28 04:07:58.264547
626,27.5,56.5,1246,2026-02-28 04:08:04.549575
627,27.5,56.5,1255,2026-02-28 04:08:10.897936
628,27.5,56.5,1185,2026-02-28 04:08:17.351759
629,27.7,44.6,1129,2026-02-28 10:58:21.883352
630,28.3,43.7,1152,2026-02-28 10:58:28.306906
631,28.3,43.7,1125,2026-02-28 10:58:34.702906
632,28.3,43.7,1136,2026-02-28 10:58:41.325053
633,28.3,43.7,1143,2026-02-28 10:58:47.659017
634,28.3,43.7,1121,2026-02-28 10:58:53.948089
635,28.3,43.7,1088,2026-02-28 10:59:00.257887
636,28.3,43.7,1121,2026-02-28 10:59:06.658082
637,28.3,43.7,1123,2026-02-28 10:59:12.964272
638,28.3,43.7,1119,2026-02-28 10:59:19.3388
639,28.3,43.7,1091,2026-02-28 10:59:28.793984
640,28.3,43.7,1099,2026-02-28 10:59:35.065054
641,28.3,43.8,1101,2026-02-28 10:59:41.463444
642,28.3,43.8,1091,2026-02-28 10:59:47.874573
643,28.3,43.7,1109,2026-02-28 10:59:54.187749
644,28.3,43.8,1104,2026-02-28 11:00:00.617243
645,28.3,43.8,1103,2026-02-28 11:00:06.899546
646,28.3,43.8,1088,2026-02-28 11:00:13.1773
647,28.3,43.8,1091,2026-02-28 11:00:21.030276
648,28.3,43.8,1108,2026-02-28 11:00:27.601475
649,28.3,43.7,1110,2026-02-28 11:00:34.023051
650,28.3,43.8,1090,2026-02-28 11:00:41.912636
651,28.3,43.8,1091,2026-02-28 11:00:48.472385
652,28.3,43.8,1134,2026-02-28 11:00:54.765263
653,28.3,44,1221,2026-02-28 11:01:01.521818
654,28.3,44.1,1237,2026-02-28 11:01:07.846007
655,28.3,44,1234,2026-02-28 11:01:14.495952
656,28.4,44,1229,2026-02-28 11:01:22.988657
657,28.4,43.9,1113,2026-02-28 11:01:29.358895
658,28.4,44,1150,2026-02-28 11:01:35.971935
659,28.4,43.9,1153,2026-02-28 11:01:42.327691
660,28.4,43.7,1152,2026-02-28 11:01:48.739793
661,28.4,43.7,1145,2026-02-28 11:01:55.420917
662,28.4,43.7,1151,2026-02-28 11:02:01.702182
663,28.4,43.7,1157,2026-02-28 11:02:08.090027
664,28.4,43.7,1141,2026-02-28 11:02:14.438203
665,28.4,43.7,1158,2026-02-28 11:02:30.8469
666,28.4,43.6,1142,2026-02-28 11:02:37.195099
667,28.4,43.6,1151,2026-02-28 11:02:43.761794
668,28.4,43.6,1138,2026-02-28 11:02:50.148905
669,28.4,43.6,1157,2026-02-28 11:02:56.449021
670,28.4,43.6,1150,2026-02-28 11:03:02.841332
671,28.4,43.6,1162,2026-02-28 11:03:09.184221
672,28.4,43.6,1147,2026-02-28 11:03:15.500898
673,28.4,43.6,1152,2026-02-28 11:03:21.890685
674,28.4,43.7,1159,2026-02-28 11:03:28.210942
675,28.4,43.7,1153,2026-02-28 11:03:34.587968
676,28.4,43.7,1135,2026-02-28 11:03:40.923469
677,28.4,43.7,1159,2026-02-28 11:03:47.244845
678,28.4,43.7,1151,2026-02-28 11:03:56.149829
679,28.4,43.6,1154,2026-02-28 11:04:02.769112
680,28.4,43.6,1133,2026-02-28 11:04:09.191217
681,28.4,43.6,1161,2026-02-28 11:04:15.572131
682,28.4,43.6,1134,2026-02-28 11:04:21.876011
683,28.4,43.6,1145,2026-02-28 11:04:28.173759
684,28.4,43.6,1138,2026-02-28 11:04:35.096913
685,28.4,43.6,1141,2026-02-28 11:04:42.166693
686,28.4,43.6,1161,2026-02-28 11:04:48.838187
687,28.4,43.6,1152,2026-02-28 11:04:57.120218
688,28.4,43.6,1133,2026-02-28 11:05:03.485718
689,28.3,43.6,1131,2026-02-28 11:05:10.221223
690,28.4,43.6,1135,2026-02-28 11:05:16.875775
691,28.4,43.6,1159,2026-02-28 11:05:23.354375
692,28.3,43.6,1123,2026-02-28 11:05:30.206172
693,28.3,43.6,1079,2026-02-28 11:05:36.651723
694,28.3,43.6,1009,2026-02-28 11:05:43.1349
695,28.4,43.7,1073,2026-02-28 11:05:49.961968
696,28.3,43.7,1063,2026-02-28 11:05:58.162545
697,28.3,43.7,1088,2026-02-28 11:06:04.533681
698,28.3,43.7,1104,2026-02-28 11:06:10.839103
699,28.3,43.7,1101,2026-02-28 11:06:17.150293
700,28.4,43.7,1097,2026-02-28 11:06:23.496124
701,28.3,43.7,1120,2026-02-28 11:06:30.099243
702,28.3,43.7,1106,2026-02-28 11:06:36.396397
703,28.3,43.7,1106,2026-02-28 11:06:42.778024
704,28.3,43.8,1119,2026-02-28 11:06:49.140943
705,28.3,43.8,1099,2026-02-28 11:06:55.461813
706,28.3,43.8,1120,2026-02-28 11:07:01.807946
707,28.3,43.8,1105,2026-02-28 11:07:08.188895
708,28.3,43.8,1100,2026-02-28 11:07:14.515654
709,28.3,43.8,1092,2026-02-28 11:07:20.885868
710,28.3,43.8,1097,2026-02-28 11:07:29.930284
711,28.3,43.8,1129,2026-02-28 11:07:36.256969
712,28.3,43.9,1126,2026-02-28 11:07:42.569582
713,28.3,43.9,1166,2026-02-28 11:07:48.951483
714,28.3,43.9,1135,2026-02-28 11:07:55.674857
715,28.3,43.9,1126,2026-02-28 11:08:02.241217
716,28.3,43.9,1115,2026-02-28 11:08:08.626801
717,28.3,43.9,1127,2026-02-28 11:08:14.949988
718,28.3,44,1115,2026-02-28 11:08:21.271549
719,28.3,44,1109,2026-02-28 11:08:29.716564
720,28.3,44,1127,2026-02-28 11:08:36.014283
721,28.3,44,1147,2026-02-28 11:08:42.552107
722,28.3,44,1136,2026-02-28 11:08:49.202334
723,28.3,44,1165,2026-02-28 11:08:55.708293
724,28.3,44,1159,2026-02-28 11:09:02.05877
725,28.3,44,1133,2026-02-28 11:09:08.606869
726,28.3,44.1,1121,2026-02-28 11:09:14.901756
727,28.3,44.1,1127,2026-02-28 11:09:21.381774
728,28.3,44.1,1140,2026-02-28 11:09:29.754887
729,28.3,44.1,1107,2026-02-28 11:09:36.757312
730,28.5,69.4,1675,2026-02-28 15:19:12.383901
731,28.5,69.6,1604,2026-02-28 15:19:19.263318
732,28.5,69.6,1594,2026-02-28 15:19:26.634978
733,28.5,69.6,1597,2026-02-28 15:19:34.617149
734,28.5,69.6,1535,2026-02-28 15:19:46.336786
735,28.5,69.6,1520,2026-02-28 15:20:25.377622
736,28.5,69.6,1473,2026-02-28 15:20:32.416409
737,28.5,69.6,1575,2026-02-28 15:20:39.485755
738,28.5,69.6,1531,2026-02-28 15:20:48.990648
739,28.4,69.8,1535,2026-02-28 15:20:56.221422
740,28.4,69.8,1501,2026-02-28 15:21:04.761574
741,28.4,69.8,1457,2026-02-28 15:21:11.379876
742,28.4,69.8,1456,2026-02-28 15:21:20.707948
743,28.5,69.7,1466,2026-02-28 15:21:33.856901
744,28.4,69.8,1501,2026-02-28 15:21:43.528768
745,28.4,69.8,1526,2026-02-28 15:22:03.458718
746,28.4,69.8,1501,2026-02-28 15:22:13.214484
747,28.4,69.8,1459,2026-02-28 15:22:21.819623
748,28.4,69.8,1497,2026-02-28 15:22:28.975162
749,28.4,69.9,1447,2026-02-28 15:22:35.468478
750,28.4,69.9,1500,2026-02-28 15:22:41.861012
751,28.4,70.1,1456,2026-02-28 15:23:20.714116
752,28.4,70.2,1535,2026-02-28 15:25:03.563263
753,28.4,70.4,1445,2026-02-28 15:25:26.485262
754,28.4,70.4,1510,2026-02-28 15:25:45.134798
755,28.4,70.5,1465,2026-02-28 15:25:51.727602
756,28.4,70.6,1481,2026-02-28 15:26:03.530077
757,28.4,70.6,1488,2026-02-28 15:26:10.755204
758,28.4,70.5,1419,2026-02-28 15:26:28.921317
759,28.4,70.4,1451,2026-02-28 15:26:47.21124
760,28.4,70.5,1439,2026-02-28 15:26:53.480087
761,28.4,70.5,1424,2026-02-28 15:27:11.737937
762,28.4,70.5,1409,2026-02-28 15:27:18.59266
763,28.5,70.5,1472,2026-02-28 15:28:13.120575
764,28.5,70.5,1399,2026-02-28 15:28:20.027459
765,28.5,70.8,1302,2026-02-28 15:30:04.906893
766,28.6,70.6,1256,2026-02-28 15:30:46.000205
767,28.6,70.5,1277,2026-02-28 15:31:06.172783
768,28.6,70.6,1395,2026-02-28 15:31:25.12605
769,28.5,70.8,1351,2026-02-28 15:31:34.0027
770,28.5,70.8,1456,2026-02-28 15:31:45.990017
771,28.5,71,1381,2026-02-28 15:31:57.866909
772,28.5,71.1,1415,2026-02-28 15:32:16.349963
773,28.5,71.1,1413,2026-02-28 15:32:22.84629
774,28.5,71.1,1456,2026-02-28 15:32:32.941769
775,28.5,71.3,1436,2026-02-28 15:32:40.070973
776,28.5,71.2,1440,2026-02-28 15:33:00.969788
777,28.5,71.4,1389,2026-02-28 15:33:29.054748
778,28.5,71.4,1407,2026-02-28 15:33:46.915631
779,28.5,71.4,1456,2026-02-28 15:33:53.627857
780,28.5,71.4,1424,2026-02-28 15:34:00.377365
781,28.5,71.5,1383,2026-02-28 15:35:11.022696
782,28.5,71.5,1441,2026-02-28 15:35:23.063146
783,28.5,71.5,1439,2026-02-28 15:35:29.730551
784,28.5,71.7,1433,2026-02-28 15:35:36.618428
785,28.5,71.7,1486,2026-02-28 15:35:42.882575
786,28.5,71.7,1429,2026-02-28 15:36:00.827569
787,28.5,71.7,1415,2026-02-28 15:36:12.508274
788,28.5,71.7,1453,2026-02-28 15:36:22.72229
789,28.5,71.7,1439,2026-02-28 15:36:29.495883
790,28.5,71.7,1455,2026-02-28 15:36:37.904268
791,28.5,71.7,1386,2026-02-28 15:37:09.582557
792,28.5,71.7,1435,2026-02-28 15:37:42.534812
793,28.5,71.7,1322,2026-02-28 15:37:50.607398
794,28.5,71.7,1398,2026-02-28 15:37:59.038496
795,28.5,71.7,1398,2026-02-28 15:38:21.763052
796,28.5,71.7,1361,2026-02-28 15:38:41.259045
797,28.5,71.7,1407,2026-02-28 15:38:59.878987
798,28.5,71.7,1410,2026-02-28 15:39:18.715856
799,28.5,71.8,1424,2026-02-28 15:40:07.02311
800,28.5,71.8,1427,2026-02-28 15:40:16.740617
801,28.5,71.8,1440,2026-02-28 15:40:26.04482
802,28.5,71.9,1398,2026-02-28 15:40:41.340957
803,28.5,71.9,1441,2026-02-28 15:40:48.547224
804,28.5,72,1469,2026-02-28 15:40:55.297234
805,28.5,72,1429,2026-02-28 15:41:01.594699
806,28.5,72,1430,2026-02-28 15:41:08.543344
807,28.5,72,1427,2026-02-28 15:41:17.483591
808,28.5,72,1553,2026-02-28 15:41:37.249896
809,28.5,72,1441,2026-02-28 15:42:04.756648
810,28.5,71.9,1471,2026-02-28 15:42:13.458768
811,28.5,72,1505,2026-02-28 15:42:22.135994
812,28.5,71.9,1456,2026-02-28 15:42:41.022379
813,28.5,71.9,1466,2026-02-28 15:42:50.835904
814,28.5,71.9,1456,2026-02-28 15:42:59.097614
815,28.4,72.1,1520,2026-02-28 15:43:05.443947
816,28.4,72.1,1492,2026-02-28 15:43:12.772708
817,28.5,72.1,1472,2026-02-28 15:43:31.050738
818,28.5,72.2,1453,2026-02-28 15:43:42.960252
819,28.5,72.3,1434,2026-02-28 15:43:49.866482
820,28.5,72.2,1502,2026-02-28 15:44:06.649206
821,28.5,72.2,1518,2026-02-28 15:44:22.32645
822,28.5,72.3,1486,2026-02-28 15:44:29.583708
823,28.5,72.3,1501,2026-02-28 15:44:45.48025
824,28.5,72.3,1531,2026-02-28 15:44:58.845382
825,28.5,72.3,1507,2026-02-28 15:45:13.207355
826,28.5,72.3,1505,2026-02-28 15:45:23.227046
827,28.5,72.3,1465,2026-02-28 15:45:30.743584
828,28.5,72.5,1507,2026-02-28 15:46:25.299459
829,28.5,72.5,1467,2026-02-28 15:46:37.547504
830,28.5,72.5,1438,2026-02-28 15:47:32.738378
831,28.5,72.5,1445,2026-02-28 15:47:42.621957
832,28.5,72.5,1457,2026-02-28 15:47:51.968691
833,28.5,72.5,1418,2026-02-28 15:48:00.049285
834,28.5,72.5,1479,2026-02-28 15:48:19.090974
835,28.5,72.6,1361,2026-02-28 15:48:39.223433
836,28.5,72.5,1365,2026-02-28 15:48:48.193905
837,28.5,72.5,1392,2026-02-28 15:48:55.969573
838,28.5,72.5,1379,2026-02-28 15:49:03.96993
839,28.5,72.5,1406,2026-02-28 15:49:11.123386
840,28.5,72.5,1387,2026-02-28 15:49:17.695436
841,28.5,72.5,1381,2026-02-28 15:49:35.297012
842,28.5,72.4,1375,2026-02-28 15:49:41.983435
843,28.6,72.3,1335,2026-02-28 15:50:13.507467
844,28.6,72.3,1331,2026-02-28 15:50:34.910405
845,28.6,72.3,1329,2026-02-28 15:50:43.495585
846,28.6,72.3,1363,2026-02-28 15:51:00.521519
847,28.6,72.3,1359,2026-02-28 15:51:29.395408
848,28.6,72.3,1330,2026-02-28 15:51:44.713233
849,28.6,72.3,1351,2026-02-28 15:51:52.962785
850,28.6,72.3,1361,2026-02-28 15:52:01.123729
851,28.6,72.3,1371,2026-02-28 15:52:59.281997
852,28.6,72.3,1359,2026-02-28 15:53:10.917058
853,28.6,72.3,1370,2026-02-28 15:53:18.851164
854,28.6,72.3,1360,2026-02-28 15:53:28.190763
855,28.6,72.3,1330,2026-02-28 15:53:35.127908
856,28.6,72.3,1323,2026-02-28 15:53:43.796413
857,28.6,72.2,1318,2026-02-28 15:53:52.545256
858,28.6,72.1,1326,2026-02-28 15:54:00.96241
859,28.6,72,1360,2026-02-28 15:54:27.313862
860,28.6,72.1,1456,2026-02-28 15:54:34.738791
861,28.6,72.3,1443,2026-02-28 15:54:44.882663
862,28.5,72.3,1481,2026-02-28 15:54:51.752608
863,28.5,72.3,1390,2026-02-28 15:55:21.432377
864,28.6,72.3,1392,2026-02-28 15:55:41.261242
865,28.6,72.3,1328,2026-02-28 15:56:18.210656
866,28.6,72.3,1392,2026-02-28 15:56:36.731273
867,28.6,72.3,1374,2026-02-28 15:56:55.600721
868,28.6,72.3,1328,2026-02-28 15:57:03.266233
869,28.4,73,1511,2026-02-28 16:02:42.30068
870,28.5,72.9,1472,2026-02-28 16:02:48.519473
871,28.5,73,1479,2026-02-28 16:03:01.546182
872,28.5,73,1425,2026-02-28 16:03:07.915426
873,28.5,73.1,1495,2026-02-28 16:03:15.313925
874,28.5,73.1,1451,2026-02-28 16:03:21.838331
875,28.5,73.1,1402,2026-02-28 16:03:28.362091
876,28.5,73.1,1392,2026-02-28 16:03:34.684316
877,28.5,73.1,1408,2026-02-28 16:03:41.098729
878,28.5,73.1,1392,2026-02-28 16:03:47.828314
879,28.5,73.1,1390,2026-02-28 16:03:54.553086
880,28.5,73.1,1379,2026-02-28 16:04:00.962446
881,28.5,73.1,1433,2026-02-28 16:04:07.474092
882,28.5,73.1,1391,2026-02-28 16:04:14.054215
883,28.5,73.1,1355,2026-02-28 16:04:20.576479
884,28.5,73.1,1379,2026-02-28 16:04:26.879808
885,28.5,73,1363,2026-02-28 16:04:33.282343
886,28.6,73,1370,2026-02-28 16:04:39.53825
887,28.6,73,1336,2026-02-28 16:04:59.163082
888,28.6,72.9,1362,2026-02-28 16:05:07.269333
889,28.6,72.9,1447,2026-02-28 16:05:14.105435
890,28.6,73,1412,2026-02-28 16:05:20.563182
891,28.6,73.1,1427,2026-02-28 16:05:27.071394
892,28.6,73.1,1471,2026-02-28 16:05:33.544404
893,28.6,73.2,1446,2026-02-28 16:05:39.917937
894,28.6,73.2,1422,2026-02-28 16:05:46.490839
895,28.6,73.2,1467,2026-02-28 16:05:52.940977
896,28.6,73.2,1429,2026-02-28 16:05:59.521753
897,28.6,73.2,1424,2026-02-28 16:06:05.898242
898,28.6,73.3,1392,2026-02-28 16:06:12.390032
899,28.6,73.2,1347,2026-02-28 16:06:19.231899
900,28.6,73.2,1328,2026-02-28 16:06:25.735522
901,28.6,73.2,1328,2026-02-28 16:06:32.070617
902,28.6,73.2,1315,2026-02-28 16:06:38.572945
903,28.7,73.2,1292,2026-02-28 16:07:06.153632
904,28.7,73,1296,2026-02-28 16:07:13.056089
905,28.7,72.9,1290,2026-02-28 16:07:19.32645
906,28.7,72.9,1283,2026-02-28 16:07:25.775265
907,28.7,72.8,1295,2026-02-28 16:07:58.679211
908,28.8,72.5,1287,2026-02-28 16:08:06.73595
909,28.8,72.5,1281,2026-02-28 16:08:13.455731
910,28.8,72.4,1283,2026-02-28 16:08:19.780359
911,28.8,72.4,1280,2026-02-28 16:08:58.098919
912,28.8,72.4,1280,2026-02-28 16:09:04.711121
913,28.8,72.4,1283,2026-02-28 16:09:12.557942
914,28.8,72.4,1279,2026-02-28 16:09:19.169708
915,28.8,72.4,1271,2026-02-28 16:09:25.76505
916,28.8,72.6,1342,2026-02-28 16:09:44.392944
917,28.8,72.7,1360,2026-02-28 16:09:51.174291
918,28.7,72.8,1409,2026-02-28 16:09:57.673229
919,28.7,72.9,1431,2026-02-28 16:10:05.060989
920,28.7,73.1,1399,2026-02-28 16:10:12.964422
921,28.7,73.2,1382,2026-02-28 16:10:32.660957
922,28.7,73.2,1424,2026-02-28 16:10:39.167136
923,28.7,73.4,1424,2026-02-28 16:10:46.014927
924,28.6,73.4,1444,2026-02-28 16:10:52.603463
925,28.6,73.4,1450,2026-02-28 16:10:59.326831
926,28.6,73.5,1497,2026-02-28 16:11:05.719625
927,28.6,73.5,1483,2026-02-28 16:11:12.263996
928,28.6,73.5,1473,2026-02-28 16:11:19.884604
929,28.6,73.5,1519,2026-02-28 16:11:26.990885
930,28.6,73.6,1462,2026-02-28 16:11:34.153111
931,28.6,73.5,1418,2026-02-28 16:11:42.522948
932,28.6,73.5,1395,2026-02-28 16:11:49.095399
933,28.6,73.5,1373,2026-02-28 16:11:55.462576
934,28.7,73.5,1375,2026-02-28 16:12:01.940962
935,28.7,73.5,1359,2026-02-28 16:12:08.289775
936,28.7,73.5,1398,2026-02-28 16:12:14.668898
937,28.6,73.5,1390,2026-02-28 16:12:21.004677
938,28.7,73.5,1392,2026-02-28 16:12:27.404474
939,28.7,73.5,1370,2026-02-28 16:12:33.736351
940,28.7,73.5,1360,2026-02-28 16:12:40.104317
941,28.7,73.5,1383,2026-02-28 16:12:46.409687
942,28.7,73.5,1396,2026-02-28 16:12:52.873086
943,28.7,73.5,1421,2026-02-28 16:12:59.354773
944,28.6,73.5,1425,2026-02-28 16:13:05.894377
945,28.6,73.5,1445,2026-02-28 16:13:12.223198
946,28.6,73.5,1452,2026-02-28 16:13:19.676398
947,28.6,73.6,1472,2026-02-28 16:13:26.178218
948,28.6,73.6,1449,2026-02-28 16:13:32.655904
949,28.6,73.6,1413,2026-02-28 16:13:39.014048
950,28.6,73.6,1439,2026-02-28 16:13:45.624869
951,28.6,73.6,1456,2026-02-28 16:13:51.998114
952,28.6,73.6,1330,2026-02-28 16:13:58.505147
953,28.6,73.6,1377,2026-02-28 16:14:04.832988
954,28.6,73.6,1462,2026-02-28 16:14:11.199014
955,28.6,73.7,1423,2026-02-28 16:14:17.545306
956,28.6,73.7,1439,2026-02-28 16:14:26.202199
957,28.6,73.7,1497,2026-02-28 16:14:32.702663
958,28.6,73.7,1466,2026-02-28 16:14:39.174223
959,28.6,73.8,1460,2026-02-28 16:14:45.792946
960,28.7,74,244,2026-02-28 16:27:48.154105
961,28.8,73.7,240,2026-02-28 16:27:54.864076
962,28.8,73.7,235,2026-02-28 16:28:02.05259
963,28.8,73.6,233,2026-02-28 16:28:08.843929
964,28.8,73.6,230,2026-02-28 16:28:15.782678
965,28.8,73.6,230,2026-02-28 16:28:22.311023
966,28.8,73.5,232,2026-02-28 16:28:28.855065
967,28.8,73.5,231,2026-02-28 16:28:35.983764
968,28.8,73.6,233,2026-02-28 16:28:43.02176
969,28.8,73.6,229,2026-02-28 16:28:49.95395
970,28.8,73.5,231,2026-02-28 16:28:56.912178
971,28.8,73.5,231,2026-02-28 16:29:03.290899
972,28.8,73.5,232,2026-02-28 16:29:10.856424
